subject,predicate,object,weight
pers_aniya,cooccurs_with,pers_elias,1.0
pers_aniya,cooccurs_with,pers_emlin,1.0
pers_aniya,cooccurs_with,pers_faeryne,14.0
pers_aniya,cooccurs_with,pers_fritz,3.0
pers_aniya,cooccurs_with,pers_fulbert,9.0
pers_aniya,cooccurs_with,pers_garrick,4.0
pers_aniya,cooccurs_with,pers_getkleblish,1.0
pers_aniya,cooccurs_with,pers_goren,1.0
pers_aniya,cooccurs_with,pers_gremze,2.0
pers_aniya,cooccurs_with,pers_hadar,1.0
pers_aniya,cooccurs_with,pers_hammer,1.0
pers_aniya,cooccurs_with,pers_henry,9.0
pers_aniya,cooccurs_with,pers_holly,5.0
pers_aniya,cooccurs_with,pers_idolus,7.0
pers_aniya,cooccurs_with,pers_jamfyr,1.0
pers_aniya,cooccurs_with,pers_jane,9.0
pers_aniya,cooccurs_with,pers_jemmy,2.0
pers_aniya,cooccurs_with,pers_kaitlyn,1.0
pers_aniya,cooccurs_with,pers_katy,5.0
pers_aniya,cooccurs_with,pers_kavar,1.0
pers_aniya,cooccurs_with,pers_kendel,1.0
pers_aniya,cooccurs_with,pers_kluta,3.0
pers_aniya,cooccurs_with,pers_lannji,1.0
pers_aniya,cooccurs_with,pers_liacyne,14.0
pers_aniya,cooccurs_with,pers_liavarah,11.0
pers_aniya,cooccurs_with,pers_light,2.0
pers_aniya,cooccurs_with,pers_luminia,6.0
pers_aniya,cooccurs_with,pers_macfeegle,1.0
pers_aniya,cooccurs_with,pers_mercy,10.0
pers_aniya,cooccurs_with,pers_moon,3.0
pers_aniya,cooccurs_with,pers_mowser,2.0
pers_aniya,cooccurs_with,pers_poppy,6.0
pers_aniya,cooccurs_with,pers_rhona,1.0
pers_aniya,cooccurs_with,pers_sala,6.0
pers_aniya,cooccurs_with,pers_saphira,6.0
pers_aniya,cooccurs_with,pers_sarai,2.0
pers_aniya,cooccurs_with,pers_shargaas,1.0
pers_aniya,cooccurs_with,pers_shworn,1.0
pers_aniya,cooccurs_with,pers_soren,6.0
pers_aniya,cooccurs_with,pers_spike,1.0
pers_aniya,cooccurs_with,pers_tanzo,10.0
pers_aniya,cooccurs_with,pers_terry,3.0
pers_aniya,cooccurs_with,pers_tiber,1.0
pers_aniya,cooccurs_with,pers_touya,1.0
pers_aniya,cooccurs_with,pers_unala,9.0
pers_aniya,cooccurs_with,pers_urgulk,5.0
pers_aniya,cooccurs_with,pers_victor,9.0
pers_aniya,cooccurs_with,pers_ylola,1.0
pers_aniya,cooccurs_with,pers_zanlen,1.0
pers_aniya,cooccurs_with,pers_zedna,3.0
pers_aniya,cooccurs_with,play_amy,4.0
pers_aniya,cooccurs_with,play_ana,1.0
pers_aniya,cooccurs_with,play_bysickle,3.0
pers_aniya,cooccurs_with,play_crowe,11.0
pers_aniya,cooccurs_with,play_kalina,10.0
pers_aniya,cooccurs_with,play_scott,1.0
pers_aniya,cooccurs_with,play_spartan,2.0
pers_aniya,cooccurs_with,play_venric,5.0
pers_anthony,cooccurs_with,pers_aren,1.0
pers_anthony,cooccurs_with,pers_avarna,1.0
pers_anthony,cooccurs_with,pers_credus,1.0
pers_anthony,cooccurs_with,pers_cullen,1.0
pers_anthony,cooccurs_with,pers_eira,1.0
pers_anthony,cooccurs_with,pers_henry,2.0
pers_anthony,cooccurs_with,pers_loris,2.0
pers_anthony,cooccurs_with,pers_makhala,1.0
pers_anthony,cooccurs_with,pers_moon,1.0
pers_anthony,cooccurs_with,pers_rhys,1.0
pers_anthony,cooccurs_with,pers_ricardo,1.0
pers_anthony,cooccurs_with,pers_shworn,2.0
pers_anthony,cooccurs_with,pers_torchholder,1.0
pers_anthony,cooccurs_with,pers_victor,2.0
pers_anthony,cooccurs_with,pers_warin,1.0
pers_anthony,cooccurs_with,play_bysickle,1.0
pers_anthony,cooccurs_with,play_crowe,1.0
pers_anthony,cooccurs_with,play_kalina,1.0
pers_anthony,cooccurs_with,play_venric,1.0
pers_aren,cooccurs_with,pers_arthur,1.0
pers_aren,cooccurs_with,pers_avarna,5.0
pers_aren,cooccurs_with,pers_bear,7.0
pers_aren,cooccurs_with,pers_bixley,2.0
pers_aren,cooccurs_with,pers_bre,8.0
pers_aren,cooccurs_with,pers_cara,2.0
pers_aren,cooccurs_with,pers_cergad,3.0
pers_aren,cooccurs_with,pers_charlie,3.0
pers_aren,cooccurs_with,pers_connor,1.0
pers_aren,cooccurs_with,pers_credus,6.0
pers_aren,cooccurs_with,pers_cullen,1.0
pers_aren,cooccurs_with,pers_cunai,2.0
pers_aren,cooccurs_with,pers_darren,3.0
pers_aren,cooccurs_with,pers_david_bowie,1.0
pers_aren,cooccurs_with,pers_draug,4.0
pers_aren,cooccurs_with,pers_drib,2.0
pers_aren,cooccurs_with,pers_eardwulf,1.0
pers_aren,cooccurs_with,pers_ebele,3.0
pers_aren,cooccurs_with,pers_eghad,1.0
pers_aren,cooccurs_with,pers_elaris,3.0
pers_aren,cooccurs_with,pers_elias,1.0
pers_aren,cooccurs_with,pers_emily,1.0
pers_aren,cooccurs_with,pers_evaine,2.0
pers_aren,cooccurs_with,pers_faeryne,17.0
pers_aren,cooccurs_with,pers_fulbert,3.0
pers_aren,cooccurs_with,pers_garrick,3.0
pers_aren,cooccurs_with,pers_gina,4.0
pers_aren,cooccurs_with,pers_grace,4.0
pers_aren,cooccurs_with,pers_hadar,4.0
pers_aren,cooccurs_with,pers_henry,20.0
pers_aren,cooccurs_with,pers_holly,4.0
pers_aren,cooccurs_with,pers_horrom,3.0
pers_aren,cooccurs_with,pers_hrafn,3.0
pers_aren,cooccurs_with,pers_jamfyr,4.0
pers_aren,cooccurs_with,pers_jane,1.0
pers_aren,cooccurs_with,pers_jemmy,2.0
pers_aren,cooccurs_with,pers_joram,1.0
pers_aren,cooccurs_with,pers_josiah,3.0
pers_aren,cooccurs_with,pers_kaitlyn,2.0
pers_aren,cooccurs_with,pers_kate,3.0
pers_aren,cooccurs_with,pers_katia,3.0
pers_aren,cooccurs_with,pers_katy,3.0
pers_aren,cooccurs_with,pers_kavar,4.0
pers_aren,cooccurs_with,pers_kierton,1.0
pers_aren,cooccurs_with,pers_kluta,2.0
pers_aren,cooccurs_with,pers_liacyne,5.0
pers_aren,cooccurs_with,pers_liavarah,7.0
pers_aren,cooccurs_with,pers_light,3.0
pers_aren,cooccurs_with,pers_loris,2.0
pers_aren,cooccurs_with,pers_lou,1.0
pers_aren,cooccurs_with,pers_luminia,13.0
pers_aren,cooccurs_with,pers_makhala,1.0
pers_aren,cooccurs_with,pers_malou,3.0
pers_aren,cooccurs_with,pers_melba,1.0
pers_aren,cooccurs_with,pers_mercy,4.0
pers_aren,cooccurs_with,pers_moon,1.0
pers_aren,cooccurs_with,pers_mowser,2.0
pers_aren,cooccurs_with,pers_nala,3.0
pers_aren,cooccurs_with,pers_norris,1.0
pers_aren,cooccurs_with,pers_obby,2.0
pers_aren,cooccurs_with,pers_piers,2.0
pers_aren,cooccurs_with,pers_poppy,3.0
pers_aren,cooccurs_with,pers_quave,4.0
pers_aren,cooccurs_with,pers_quinn,2.0
pers_aren,cooccurs_with,pers_rami,3.0
pers_aren,cooccurs_with,pers_rhona,2.0
pers_aren,cooccurs_with,pers_rhys,3.0
pers_aren,cooccurs_with,pers_ricardo,3.0
pers_aren,cooccurs_with,pers_robbie,2.0
pers_aren,cooccurs_with,pers_roland,1.0
pers_aren,cooccurs_with,pers_ronric,4.0
pers_aren,cooccurs_with,pers_sala,3.0
pers_aren,cooccurs_with,pers_saphira,2.0
pers_aren,cooccurs_with,pers_sekani,4.0
pers_aren,cooccurs_with,pers_sens,3.0
pers_aren,cooccurs_with,pers_shargaas,1.0
pers_aren,cooccurs_with,pers_shworn,4.0
pers_aren,cooccurs_with,pers_soren,4.0
pers_aren,cooccurs_with,pers_tanzo,5.0
pers_aren,cooccurs_with,pers_tawyn,3.0
pers_aren,cooccurs_with,pers_taylor,3.0
pers_aren,cooccurs_with,pers_terry,5.0
pers_aren,cooccurs_with,pers_todd,1.0
pers_aren,cooccurs_with,pers_unala,9.0
pers_aren,cooccurs_with,pers_urgulk,4.0
pers_aren,cooccurs_with,pers_urmrig,1.0
pers_aren,cooccurs_with,pers_venfi,3.0
pers_aren,cooccurs_with,pers_victor,19.0
pers_aren,cooccurs_with,pers_vyssa,5.0
pers_aren,cooccurs_with,pers_zedna,2.0
pers_aren,cooccurs_with,play_amy,3.0
pers_aren,cooccurs_with,play_ana,1.0
pers_aren,cooccurs_with,play_bysickle,4.0
pers_aren,cooccurs_with,play_crowe,9.0
pers_aren,cooccurs_with,play_kalina,8.0
pers_aren,cooccurs_with,play_spartan,1.0
pers_aren,cooccurs_with,play_venric,3.0
pers_arthur,cooccurs_with,pers_bixley,1.0
pers_arthur,cooccurs_with,pers_cara,1.0
pers_arthur,cooccurs_with,pers_cergad,1.0
pers_arthur,cooccurs_with,pers_credus,1.0
pers_arthur,cooccurs_with,pers_cunai,1.0
pers_arthur,cooccurs_with,pers_elaris,5.0
pers_arthur,cooccurs_with,pers_faeryne,3.0
pers_arthur,cooccurs_with,pers_hadar,1.0
pers_arthur,cooccurs_with,pers_holly,4.0
pers_arthur,cooccurs_with,pers_jane,1.0
pers_arthur,cooccurs_with,pers_katy,4.0
pers_arthur,cooccurs_with,pers_kluta,2.0
pers_arthur,cooccurs_with,pers_liacyne,1.0
pers_arthur,cooccurs_with,pers_liavarah,1.0
pers_arthur,cooccurs_with,pers_light,1.0
pers_arthur,cooccurs_with,pers_mowser,1.0
pers_arthur,cooccurs_with,pers_poppy,1.0
pers_arthur,cooccurs_with,pers_soren,1.0
pers_arthur,cooccurs_with,pers_tanzo,1.0
pers_arthur,cooccurs_with,pers_terry,2.0
pers_arthur,cooccurs_with,pers_unala,1.0
pers_arthur,cooccurs_with,pers_victor,2.0
pers_arthur,cooccurs_with,pers_zedna,2.0
pers_arthur,cooccurs_with,play_amy,3.0
pers_arthur,cooccurs_with,play_crowe,3.0
pers_arthur,cooccurs_with,play_kalina,3.0
pers_aurdac_cefthed,cooccurs_with,pers_bear,1.0
pers_aurdac_cefthed,cooccurs_with,pers_bre,1.0
pers_aurdac_cefthed,cooccurs_with,pers_dakgorim,1.0
pers_aurdac_cefthed,cooccurs_with,pers_drib,1.0
pers_aurdac_cefthed,cooccurs_with,pers_faeryne,1.0
pers_aurdac_cefthed,cooccurs_with,pers_hammer,1.0
pers_aurdac_cefthed,cooccurs_with,pers_henry,1.0
pers_aurdac_cefthed,cooccurs_with,pers_khagra_warhammer,2.0
pers_aurdac_cefthed,cooccurs_with,pers_mazorn_blindscar,1.0
pers_aurdac_cefthed,cooccurs_with,pers_orgoth_one_eye,1.0
pers_aurdac_cefthed,cooccurs_with,pers_shulhug,1.0
pers_aurdac_cefthed,cooccurs_with,pers_tandagh,1.0
pers_aurdac_cefthed,cooccurs_with,pers_tozhug,1.0
pers_aurdac_cefthed,cooccurs_with,pers_unala,1.0
pers_aurdac_cefthed,cooccurs_with,pers_ungagh_bloodaxe,1.0
pers_aurdac_cefthed,cooccurs_with,pers_wogharod,1.0
pers_avarna,cooccurs_with,pers_bill_harrington,1.0
pers_avarna,cooccurs_with,pers_braydon,2.0
pers_avarna,cooccurs_with,pers_credus,2.0
pers_avarna,cooccurs_with,pers_cullen,2.0
pers_avarna,cooccurs_with,pers_faeryne,11.0
pers_avarna,cooccurs_with,pers_fenrir,3.0
pers_avarna,cooccurs_with,pers_gerard,1.0
pers_avarna,cooccurs_with,pers_henry,14.0
pers_avarna,cooccurs_with,pers_kavar,2.0
pers_avarna,cooccurs_with,pers_loris,3.0
pers_avarna,cooccurs_with,pers_lou,2.0
pers_avarna,cooccurs_with,pers_luminia,10.0
pers_avarna,cooccurs_with,pers_moon,1.0
pers_avarna,cooccurs_with,pers_nolan,1.0
pers_avarna,cooccurs_with,pers_piers,3.0
pers_avarna,cooccurs_with,pers_rhys,1.0
pers_avarna,cooccurs_with,pers_roland,3.0
pers_avarna,cooccurs_with,pers_sala,1.0
pers_avarna,cooccurs_with,pers_shworn,11.0
pers_avarna,cooccurs_with,pers_terry,8.0
pers_avarna,cooccurs_with,pers_towne,2.0
pers_avarna,cooccurs_with,pers_victor,13.0
pers_avarna,cooccurs_with,pers_william,1.0
pers_avarna,cooccurs_with,pers_zohra,1.0
pers_avarna,cooccurs_with,play_bysickle,6.0
pers_avarna,cooccurs_with,play_charis,2.0
pers_avarna,cooccurs_with,play_crowe,6.0
pers_avarna,cooccurs_with,play_kalina,6.0
pers_avarna,cooccurs_with,play_phil,1.0
pers_avarna,cooccurs_with,play_venric,4.0
pers_azaar,cooccurs_with,pers_bear,4.0
pers_azaar,cooccurs_with,pers_beni,1.0
pers_azaar,cooccurs_with,pers_bixley,1.0
pers_azaar,cooccurs_with,pers_bre,4.0
pers_azaar,cooccurs_with,pers_brigitte_ware,1.0
pers_azaar,cooccurs_with,pers_caldwell,1.0
pers_azaar,cooccurs_with,pers_cara,3.0
pers_azaar,cooccurs_with,pers_cergad,2.0
pers_azaar,cooccurs_with,pers_clara,2.0
pers_azaar,cooccurs_with,pers_claw,1.0
pers_azaar,cooccurs_with,pers_connor,1.0
pers_azaar,cooccurs_with,pers_credus,6.0
pers_azaar,cooccurs_with,pers_cullen,1.0
pers_azaar,cooccurs_with,pers_cunai,1.0
pers_azaar,cooccurs_with,pers_cursin,1.0
pers_azaar,cooccurs_with,pers_dakgorim,1.0
pers_azaar,cooccurs_with,pers_darren,4.0
pers_azaar,cooccurs_with,pers_david_bowie,1.0
pers_azaar,cooccurs_with,pers_david_herder,1.0
pers_azaar,cooccurs_with,pers_drib,2.0
pers_azaar,cooccurs_with,pers_eghad,2.0
pers_azaar,cooccurs_with,pers_elaris,1.0
pers_azaar,cooccurs_with,pers_elias,1.0
pers_azaar,cooccurs_with,pers_faeryne,6.0
pers_azaar,cooccurs_with,pers_fritz,1.0
pers_azaar,cooccurs_with,pers_fulbert,7.0
pers_azaar,cooccurs_with,pers_garrick,2.0
pers_azaar,cooccurs_with,pers_goren,1.0
pers_azaar,cooccurs_with,pers_hammer,1.0
pers_azaar,cooccurs_with,pers_henry,4.0
pers_azaar,cooccurs_with,pers_holly,1.0
pers_azaar,cooccurs_with,pers_idolus,4.0
pers_azaar,cooccurs_with,pers_jane,4.0
pers_azaar,cooccurs_with,pers_jemmy,1.0
pers_azaar,cooccurs_with,pers_jessie_hobbs,1.0
pers_azaar,cooccurs_with,pers_kaitlyn,1.0
pers_azaar,cooccurs_with,pers_karsen,1.0
pers_azaar,cooccurs_with,pers_katy,2.0
pers_azaar,cooccurs_with,pers_kavar,1.0
pers_azaar,cooccurs_with,pers_liacyne,4.0
pers_azaar,cooccurs_with,pers_liavarah,3.0
pers_azaar,cooccurs_with,pers_light,1.0
pers_azaar,cooccurs_with,pers_luminia,2.0
pers_azaar,cooccurs_with,pers_macfeegle,1.0
pers_azaar,cooccurs_with,pers_mercy,4.0
pers_azaar,cooccurs_with,pers_moon,2.0
pers_azaar,cooccurs_with,pers_mowser,1.0
pers_azaar,cooccurs_with,pers_newberry,1.0
pers_azaar,cooccurs_with,pers_norris,1.0
pers_azaar,cooccurs_with,pers_olivia_rios,1.0
pers_azaar,cooccurs_with,pers_poppy,2.0
pers_azaar,cooccurs_with,pers_sala,3.0
pers_azaar,cooccurs_with,pers_saphira,2.0
pers_azaar,cooccurs_with,pers_sarai,1.0
pers_azaar,cooccurs_with,pers_shworn,1.0
pers_azaar,cooccurs_with,pers_soren,2.0
pers_azaar,cooccurs_with,pers_spike,1.0
pers_azaar,cooccurs_with,pers_tanzo,3.0
pers_azaar,cooccurs_with,pers_taylor_ochoa,1.0
pers_azaar,cooccurs_with,pers_terry,1.0
pers_azaar,cooccurs_with,pers_tiber,1.0
pers_azaar,cooccurs_with,pers_touya,1.0
pers_azaar,cooccurs_with,pers_unala,4.0
pers_azaar,cooccurs_with,pers_urgulk,2.0
pers_azaar,cooccurs_with,pers_victor,2.0
pers_azaar,cooccurs_with,play_bysickle,1.0
pers_azaar,cooccurs_with,play_crowe,1.0
pers_azaar,cooccurs_with,play_kalina,1.0
pers_azaar,cooccurs_with,play_venric,1.0
pers_azaar,cooccurs_with,ref_kwalish,1.0
pers_baltael,cooccurs_with,pers_bre,3.0
pers_baltael,cooccurs_with,pers_caldwell,2.0
pers_baltael,cooccurs_with,pers_cara,1.0
pers_baltael,cooccurs_with,pers_cergad,1.0
pers_baltael,cooccurs_with,pers_clara,1.0
pers_baltael,cooccurs_with,pers_credus,3.0
pers_baltael,cooccurs_with,pers_darren,4.0
pers_baltael,cooccurs_with,pers_edda,1.0
pers_baltael,cooccurs_with,pers_elaris,1.0
pers_baltael,cooccurs_with,pers_faeryne,13.0
pers_baltael,cooccurs_with,pers_garrick,1.0
pers_baltael,cooccurs_with,pers_hadar,3.0
pers_baltael,cooccurs_with,pers_henry,7.0
pers_baltael,cooccurs_with,pers_holly,1.0
pers_baltael,cooccurs_with,pers_jane,2.0
pers_baltael,cooccurs_with,pers_jemmy,1.0
pers_baltael,cooccurs_with,pers_katy,1.0
pers_baltael,cooccurs_with,pers_kavar,1.0
pers_baltael,cooccurs_with,pers_kierton,1.0
pers_baltael,cooccurs_with,pers_liacyne,2.0
pers_baltael,cooccurs_with,pers_liavarah,7.0
pers_baltael,cooccurs_with,pers_light,2.0
pers_baltael,cooccurs_with,pers_luminia,8.0
pers_baltael,cooccurs_with,pers_macfeegle,1.0
pers_baltael,cooccurs_with,pers_mercy,4.0
pers_baltael,cooccurs_with,pers_newberry,1.0
pers_baltael,cooccurs_with,pers_poppy,1.0
pers_baltael,cooccurs_with,pers_rhona,1.0
pers_baltael,cooccurs_with,pers_sala,3.0
pers_baltael,cooccurs_with,pers_saphira,2.0
pers_baltael,cooccurs_with,pers_soren,1.0
pers_baltael,cooccurs_with,pers_spike,1.0
pers_baltael,cooccurs_with,pers_tanzo,3.0
pers_baltael,cooccurs_with,pers_terry,1.0
pers_baltael,cooccurs_with,pers_unala,6.0
pers_baltael,cooccurs_with,pers_ungagh_bloodaxe,1.0
pers_baltael,cooccurs_with,pers_urgulk,6.0
pers_baltael,cooccurs_with,pers_victor,2.0
pers_baltael,cooccurs_with,play_amy,1.0
pers_baltael,cooccurs_with,play_bysickle,1.0
pers_baltael,cooccurs_with,play_crowe,3.0
pers_baltael,cooccurs_with,play_kalina,2.0
pers_baltael,cooccurs_with,play_spartan,1.0
pers_baltael,cooccurs_with,play_venric,2.0
pers_bear,cooccurs_with,pers_beni,2.0
pers_bear,cooccurs_with,pers_bixley,1.0
pers_bear,cooccurs_with,pers_bre,25.0
pers_bear,cooccurs_with,pers_brigitte_ware,1.0
pers_bear,cooccurs_with,pers_caldwell,2.0
pers_bear,cooccurs_with,pers_cara,3.0
pers_bear,cooccurs_with,pers_cergad,6.0
pers_bear,cooccurs_with,pers_charlie,2.0
pers_bear,cooccurs_with,pers_chuck,1.0
pers_bear,cooccurs_with,pers_clara,2.0
pers_bear,cooccurs_with,pers_claw,1.0
pers_bear,cooccurs_with,pers_connor,2.0
pers_bear,cooccurs_with,pers_credus,8.0
pers_bear,cooccurs_with,pers_cullen,1.0
pers_bear,cooccurs_with,pers_cunai,1.0
pers_bear,cooccurs_with,pers_cursin,1.0
pers_bear,cooccurs_with,pers_dakgorim,1.0
pers_bear,cooccurs_with,pers_darren,13.0
pers_bear,cooccurs_with,pers_david_bowie,3.0
pers_bear,cooccurs_with,pers_david_herder,1.0
pers_bear,cooccurs_with,pers_draug,2.0
pers_bear,cooccurs_with,pers_drib,7.0
pers_bear,cooccurs_with,pers_ebele,3.0
pers_bear,cooccurs_with,pers_eghad,4.0
pers_bear,cooccurs_with,pers_elaris,1.0
pers_bear,cooccurs_with,pers_elias,1.0
pers_bear,cooccurs_with,pers_emlin,1.0
pers_bear,cooccurs_with,pers_faeryne,17.0
pers_bear,cooccurs_with,pers_fritz,3.0
pers_bear,cooccurs_with,pers_fulbert,10.0
pers_bear,cooccurs_with,pers_garrick,9.0
pers_bear,cooccurs_with,pers_getkleblish,1.0
pers_bear,cooccurs_with,pers_goren,2.0
pers_bear,cooccurs_with,pers_grace,4.0
pers_bear,cooccurs_with,pers_gremze,1.0
pers_bear,cooccurs_with,pers_hadar,3.0
pers_bear,cooccurs_with,pers_hammer,2.0
pers_bear,cooccurs_with,pers_henry,15.0
pers_bear,cooccurs_with,pers_holly,1.0
pers_bear,cooccurs_with,pers_horrom,5.0
pers_bear,cooccurs_with,pers_hrafn,2.0
pers_bear,cooccurs_with,pers_idolus,10.0
pers_bear,cooccurs_with,pers_jamfyr,2.0
pers_bear,cooccurs_with,pers_jane,6.0
pers_bear,cooccurs_with,pers_jemmy,3.0
pers_bear,cooccurs_with,pers_jessie_hobbs,1.0
pers_bear,cooccurs_with,pers_josiah,3.0
pers_bear,cooccurs_with,pers_kaitlyn,3.0
pers_bear,cooccurs_with,pers_karsen,1.0
pers_bear,cooccurs_with,pers_kate,3.0
pers_bear,cooccurs_with,pers_katia,3.0
pers_bear,cooccurs_with,pers_katy,2.0
pers_bear,cooccurs_with,pers_kavar,3.0
pers_bear,cooccurs_with,pers_kendel,1.0
pers_bear,cooccurs_with,pers_khagra_warhammer,1.0
pers_bear,cooccurs_with,pers_lannji,1.0
pers_bear,cooccurs_with,pers_liacyne,21.0
pers_bear,cooccurs_with,pers_liavarah,10.0
pers_bear,cooccurs_with,pers_light,4.0
pers_bear,cooccurs_with,pers_luminia,9.0
pers_bear,cooccurs_with,pers_macfeegle,1.0
pers_bear,cooccurs_with,pers_makhala,1.0
pers_bear,cooccurs_with,pers_malou,2.0
pers_bear,cooccurs_with,pers_mercy,11.0
pers_bear,cooccurs_with,pers_moon,1.0
pers_bear,cooccurs_with,pers_mowser,1.0
pers_bear,cooccurs_with,pers_nala,2.0
pers_bear,cooccurs_with,pers_newberry,2.0
pers_bear,cooccurs_with,pers_norris,2.0
pers_bear,cooccurs_with,pers_obby,1.0
pers_bear,cooccurs_with,pers_olivia_rios,1.0
pers_bear,cooccurs_with,pers_piers,1.0
pers_bear,cooccurs_with,pers_poppy,4.0
pers_bear,cooccurs_with,pers_quave,4.0
pers_bear,cooccurs_with,pers_quinn,1.0
pers_bear,cooccurs_with,pers_rami,2.0
pers_bear,cooccurs_with,pers_robbie,1.0
pers_bear,cooccurs_with,pers_sala,11.0
pers_bear,cooccurs_with,pers_saphira,3.0
pers_bear,cooccurs_with,pers_sarai,2.0
pers_bear,cooccurs_with,pers_sekani,3.0
pers_bear,cooccurs_with,pers_sens,2.0
pers_bear,cooccurs_with,pers_shworn,2.0
pers_bear,cooccurs_with,pers_soren,7.0
pers_bear,cooccurs_with,pers_spike,1.0
pers_bear,cooccurs_with,pers_tanzo,9.0
pers_bear,cooccurs_with,pers_tawyn,2.0
pers_bear,cooccurs_with,pers_taylor,3.0
pers_bear,cooccurs_with,pers_taylor_ochoa,1.0
pers_bear,cooccurs_with,pers_terry,3.0
pers_bear,cooccurs_with,pers_tiber,1.0
pers_bear,cooccurs_with,pers_touya,1.0
pers_bear,cooccurs_with,pers_unala,22.0
pers_bear,cooccurs_with,pers_urgulk,8.0
pers_bear,cooccurs_with,pers_venfi,3.0
pers_bear,cooccurs_with,pers_victor,5.0
pers_bear,cooccurs_with,pers_ylola,1.0
pers_bear,cooccurs_with,pers_zanlen,1.0
pers_bear,cooccurs_with,play_ana,1.0
pers_bear,cooccurs_with,play_bysickle,4.0
pers_bear,cooccurs_with,play_crowe,4.0
pers_bear,cooccurs_with,play_kalina,4.0
pers_bear,cooccurs_with,play_spartan,2.0
pers_bear,cooccurs_with,play_venric,3.0
pers_bella,cooccurs_with,pers_beni,1.0
pers_bella,cooccurs_with,pers_bre,3.0
pers_bella,cooccurs_with,pers_brigitte_ware,1.0
pers_bella,cooccurs_with,pers_cergad,5.0
pers_bella,cooccurs_with,pers_chase,1.0
pers_bella,cooccurs_with,pers_credus,1.0
pers_bella,cooccurs_with,pers_faeryne,4.0
pers_bella,cooccurs_with,pers_frita,1.0
pers_bella,cooccurs_with,pers_george,1.0
pers_bella,cooccurs_with,pers_goren,1.0
pers_bella,cooccurs_with,pers_harold,1.0
pers_bella,cooccurs_with,pers_henry,3.0
pers_bella,cooccurs_with,pers_jane,5.0
pers_bella,cooccurs_with,pers_jemmy,1.0
pers_bella,cooccurs_with,pers_karsen,1.0
pers_bella,cooccurs_with,pers_liavarah,1.0
pers_bella,cooccurs_with,pers_light,1.0
pers_bella,cooccurs_with,pers_luminia,4.0
pers_bella,cooccurs_with,pers_margot,1.0
pers_bella,cooccurs_with,pers_mercy,1.0
pers_bella,cooccurs_with,pers_miran,1.0
pers_bella,cooccurs_with,pers_norris,1.0
pers_bella,cooccurs_with,pers_sala,1.0
pers_bella,cooccurs_with,pers_spike,1.0
pers_bella,cooccurs_with,pers_tanzo,4.0
pers_bella,cooccurs_with,pers_unala,2.0
pers_bella,cooccurs_with,play_crowe,1.0
pers_beni,cooccurs_with,pers_bre,3.0
pers_beni,cooccurs_with,pers_cara,1.0
pers_beni,cooccurs_with,pers_cergad,1.0
pers_beni,cooccurs_with,pers_clara,1.0
pers_beni,cooccurs_with,pers_credus,2.0
pers_beni,cooccurs_with,pers_cursin,1.0
pers_beni,cooccurs_with,pers_dakgorim,1.0
pers_beni,cooccurs_with,pers_darren,2.0
pers_beni,cooccurs_with,pers_david_bowie,1.0
pers_beni,cooccurs_with,pers_drib,2.0
pers_beni,cooccurs_with,pers_edda,1.0
pers_beni,cooccurs_with,pers_eghad,1.0
pers_beni,cooccurs_with,pers_elias,1.0
pers_beni,cooccurs_with,pers_emlin,3.0
pers_beni,cooccurs_with,pers_faeryne,9.0
pers_beni,cooccurs_with,pers_fritz,1.0
pers_beni,cooccurs_with,pers_fulbert,1.0
pers_beni,cooccurs_with,pers_garrick,1.0
pers_beni,cooccurs_with,pers_getkleblish,3.0
pers_beni,cooccurs_with,pers_gremze,2.0
pers_beni,cooccurs_with,pers_hammer,1.0
pers_beni,cooccurs_with,pers_henry,10.0
pers_beni,cooccurs_with,pers_idolus,1.0
pers_beni,cooccurs_with,pers_jane,8.0
pers_beni,cooccurs_with,pers_jemmy,4.0
pers_beni,cooccurs_with,pers_katy,1.0
pers_beni,cooccurs_with,pers_kavar,1.0
pers_beni,cooccurs_with,pers_kendel,3.0
pers_beni,cooccurs_with,pers_lannji,2.0
pers_beni,cooccurs_with,pers_liacyne,4.0
pers_beni,cooccurs_with,pers_liavarah,3.0
pers_beni,cooccurs_with,pers_light,1.0
pers_beni,cooccurs_with,pers_luminia,5.0
pers_beni,cooccurs_with,pers_macfeegle,1.0
pers_beni,cooccurs_with,pers_mazorn_blindscar,1.0
pers_beni,cooccurs_with,pers_mercy,4.0
pers_beni,cooccurs_with,pers_moon,1.0
pers_beni,cooccurs_with,pers_newberry,1.0
pers_beni,cooccurs_with,pers_sala,1.0
pers_beni,cooccurs_with,pers_saphira,2.0
pers_beni,cooccurs_with,pers_shargaas,2.0
pers_beni,cooccurs_with,pers_shworn,1.0
pers_beni,cooccurs_with,pers_spike,2.0
pers_beni,cooccurs_with,pers_tanzo,10.0
pers_beni,cooccurs_with,pers_terry,1.0
pers_beni,cooccurs_with,pers_tiber,1.0
pers_beni,cooccurs_with,pers_touya,1.0
pers_beni,cooccurs_with,pers_unala,2.0
pers_beni,cooccurs_with,pers_ungagh_bloodaxe,1.0
pers_beni,cooccurs_with,pers_urgulk,3.0
pers_beni,cooccurs_with,pers_victor,3.0
pers_beni,cooccurs_with,pers_ylola,3.0
pers_beni,cooccurs_with,pers_zanlen,3.0
pers_beni,cooccurs_with,play_bysickle,1.0
pers_beni,cooccurs_with,play_crowe,1.0
pers_beni,cooccurs_with,play_kalina,1.0
